#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#zz~plus_misc.csv;;;;;;;;;;;;;;x
#zz~plus_faction.csv;;;;;;;;;;;;;;x
#zz~hip.csv;;;;;;;;;;;;;;x
imperial_king_female_west_african;Sultana;Sultane;Sultanin;;Sultana;;;;;;;;;x
imperial_kingdom_of_west_african;Sultanate of;Sultanat de;Sultanat von;;Sultanato de;;;;;;;;;x
imperial_kingdom_west_african;Sultanate;Sultanat;Sultanat;;Sultanato;;;;;;;;;x
#text9b.csv;;;;;;;;;;;;;;x
#text9.csv;;;;;;;;;;;;;;x
#text8.csv;;;;;;;;;;;;;;x
imperial_job_spiritual;Court Chaplain;Chapelain de la Cour;Hof-Geistlicher;;Capellán de la Corte;;;;;;;;;x
#text7.csv;;;;;;;;;;;;;;x
#text6.csv;;;;;;;;;;;;;;x
#text5.csv;;;;;;;;;;;;;;x
#text4.csv;;;;;;;;;;;;;;x
#text3.csv;;;;;;;;;;;;;;x
#text2.csv;;;;;;;;;;;;;;x
imperial_job_spiritual_pagan_group;Chief Diviner;Médium en chef;Oberster Wahrsager;;Gran Chamán;;;;;;;;;x
imperial_job_spiritual_christian;Court Chaplain;Chapelain de la Cour;Hofprediger;;Capellán;;;;;;;;;x
imperial_job_chancellor_arabic;Grand Vizier;Grand Vizir;Großwesir;;Gran Visir;;;;;;;;;x
#text1.csv;;;;;;;;;;;;;;x
imperial_emperor;Emperor;Empereur;Kaiser;;Emperador;;;;;;;;;x
imperial_count;Count Viceroy;Vice-roi comte;Graf Vizekönig;;Virrey Conde;;;;;;;;;x
imperial_baron;Baron Viceroy;Vice-roi baron;Baron Vizekönig;;Virrey Barón;;;;;;;;;x
imperial_count_saxon;Earl;Graf;Graf;;Conde;;;;;;;;;x
imperial_count_english;Earl;Comte;Graf;;Conde;;;;;;;;;x
imperial_count_scottish;Earl;Earl;Graf;;Conde;;;;;;;;;x
imperial_count_irish;Earl;Earl;Graf;;Conde;;;;;;;;;x
imperial_emperor_female;Empress;Impératrice;Kaiserin;;Emperatriz;;;;;;;;;x
imperial_count_female;Count Vicereine;Vice-reine comtesse;Vize-Gräfin;;Virreina del Condado;;;;;;;;;x
imperial_baron_female;Baron Vicereine;Vice-reine baronne;Vize-Baronin;;Virreina de la Baronía;;;;;;;;;x
imperial_empire_of;Empire of;Empire de;Reich von;;Imperio de;;;;;;;;;x
imperial_county_of;Viceroyal County of;Comté vice-royal de;Vizegrafschaft von;;Virreinato del Condado de;;;;;;;;;x
imperial_barony_of;Viceroyal Barony of;Baronnie vice-royale de;Vizebaronie von;;Virreinato de la Baronía de;;;;;;;;;x
imperial_emperor_altaic;Khagan;Khagan;Khagan;;Khagan;;;;;;;;;x
imperial_emperor_female_altaic;Khatun;Khatoun;Khatun;;Khatun;;;;;;;;;x
imperial_king_altaic;Khan;Khan;Khan;;Kan;;;;;;;;;x
imperial_king_female_altaic;Khanum;Khanoum;Khanum;;Khanum;;;;;;;;;x
imperial_kingdom_of_altaic;Khanate of;Khanat de;Khanat von;;Kanato de;;;;;;;;;x
imperial_emperor_german;Kaiser;Kaiser;Kaiser;;Káiser;;;;;;;;;x
imperial_emperor_female_german;Kaiserin;Kaiserin;Kaiserin;;Emperatriz;;;;;;;;;x
imperial_duke_greek;Doux;Doux;Doux;;Duque;;;;;;;;;x
imperial_king_greek;Despot;Despote;Despot;;Déspota;;;;;;;;;x
imperial_emperor_greek;Basileus;Basileus;Basileus;;Basileus;;;;;;;;;x
imperial_emperor_russian;Tsar;Tsar;Zar;;Zar;;;;;;;;;x
imperial_emperor_female_russian;Tsaritsa;Tsarine;Zarin;;Zarina;;;;;;;;;x
imperial_baron_arabic;Wâli;Wâli;Wâli;;Valí;;;;;;;;;x
imperial_barony_of_arabic;Wilayah of;Wilaya de;Wilayah von;;Vilayato de;;;;;;;;;x
imperial_count_arabic;Sheikh;Cheikh;Scheich;;Jeque;;;;;;;;;x
imperial_county_of_arabic;Sheikhdom of;Cheikat de;Scheichtum von;;Dominio del Jeque;;;;;;;;;x
imperial_duke_arabic;Emir;Émir;Emir;;Emir;;;;;;;;;x
imperial_duke_female_arabic;Emira;Émirat;Emirin;;Emira;;;;;;;;;x
imperial_duchy_of_arabic;Emirate of;Émirat de;Emirat von;;Emirato de;;;;;;;;;x
imperial_king_arabic;Sultan;Sultan;Sultan;;Sultán;;;;;;;;;x
imperial_king_female_arabic;Sultana;Sultane;Sultanin;;Sultana;;;;;;;;;x
imperial_kingdom_of_arabic;Sultanate of;Sultanat de;Sultanat von;;Sultanato de;;;;;;;;;x
imperial_baron_turkish;Timariot;Timariote;Timariot;;Timariots;;;;;;;;;x
imperial_barony_of_turkish;Timar of;Timar de;Timar von;;Timariot de;;;;;;;;;x
imperial_count_turkish;Bey;Bey;Bey;;Gobernador turco;;;;;;;;;x
imperial_county_of_turkish;Beylik of;Beylik de;Beylik von;;Beylicato de;;;;;;;;;x
imperial_duke_turkish;Beylerbey;Beylerbey;Beylerbey;;Gobernador de gobernadores;;;;;;;;;x
imperial_duchy_of_turkish;Beylerbeylik of;Beylerbeylik de;Beylerbeylik von;;Beylicato de Beylicatos de;;;;;;;;;x
imperial_king_turkish;Sultan;Sultan;Sultan;;Sultán;;;;;;;;;x
imperial_kingdom_of_turkish;Sultanate of;Sultanat de;Sultanat von;;Sultanato de;;;;;;;;;x
imperial_emperor_turkish;Padishah;Padishah;Padishah;;Emperador Padishah;;;;;;;;;x
imperial_emperor_iranian;Shahanshah;Shahanshah;Shahanshah;;Rey de reyes;;;;;;;;;x
imperial_baron_mongol;Taishi;Taishi;Taishi;;Taishi mongol;;;;;;;;;x
imperial_barony_of_mongol;Taishi of;Taishi de;Taishi von;;Taishi de;;;;;;;;;x
imperial_count_mongol;Chief;Chef;Häuptling;;Mandatario;;;;;;;;;x
imperial_county_of_mongol;Chiefdom of;Chefferie de;Häuptlingdom von;;Cacicazgo de;;;;;;;;;x
imperial_duke_mongol;High Chief;Grand Chef;Großhäuptling;;Alto mandatario;;;;;;;;;x
imperial_duke_female_mongol;High Chieftess;Grand cheftaine;Großhäuptling;;Alto mandataria;;;;;;;;;x
imperial_duchy_of_mongol;High Chiefdom of;Grande chefferie de;Großhäuptlingstum von;;Alto Cacicazgo de;;;;;;;;;x
imperial_duke_norse;Jarl;Jarl;Jarl;;Jarl;;;;;;;;;x
imperial_count_pagan_group;Chief;Chef;Häuptling;;Mandatario;;;;;;;;;x
imperial_baron_pagan_group;Hetman;Hetman;Hetman;;Hetman;;;;;;;;;x
imperial_job_chancellor;Chancellor;Chancelier;Kanzler ;;Canciller;;;;;;;;;x
imperial_job_marshal;Marshal;Maréchal;Marschall;;Mariscal;;;;;;;;;x
imperial_job_treasurer;Steward;Intendant;Verwalter;;Mayordomo;;;;;;;;;x
imperial_job_spymaster;Spymaster;Maître-Espion;Agentenführer;;Maestro de Espías;;;;;;;;;x
imperial_title_regent;Regent;Régent;Regent;;Regente;;;;;;;;;x
imperial_title_queen_mother;Queen Mother;Reine mère;Königinmutter;;Reina Madre;;;;;;;;;x
imperial_emperor_title_queen_mother_female;Empress Dowager;Impératrice douairière;Kaiserinwitwe;;Emperatriz viuda;;;;;;;;;x
imperial_emperor_title_queen_mother_female_german;Kaiserin;Kaiserin;Kaiserin;;Emperatriz Viuda;;;;;;;;;x
imperial_title_prince;Prince;Prince;Prinz;;Príncipe;;;;;;;;;x
imperial_title_prince_iranian;Shahzada;Shahzada;Shahzada;;Shahzada;;;;;;;;;x
imperial_title_prince_female;Princess;Princesse;Prinzessin;;Princesa;;;;;;;;;x
imperial_title_prince_female_iranian;Shahdokht;Shahdokht;Shahdokht;;Shahdokht;;;;;;;;;x
imperial_title_court_jester;Court Jester;Bouffon;Hofnarr;;Bufón de la corte;;;;;;;;;x
imperial_title_keeper_of_swans;Keeper of the Swans;Gardien des cygnes;Schwanenhüter ;;Cuidador de cisnes;;;;;;;;;x
imperial_title_master_of_the_horse;Master of the Horse;Maître des Écuries;Stallmeister;;Maestro de cuadras;;;;;;;;;x
imperial_title_master_of_the_hunt;Master of the Hunt;Veneur;Jägermeister;;Maestro de caza;;;;;;;;;x
imperial_title_high_almoner;High Almoner;Grand aumônier;Großalmosenier;;Limosnero mayor;;;;;;;;;x
imperial_title_cupbearer;Cupbearer;Échanson;Mundschenk;;Copero;;;;;;;;;x
imperial_title_seneschal;Seneschal;Sénéchal;Seneschall;;Senescal;;;;;;;;;x
imperial_title_paramount_knight;Paramount Knight;Chevalier suprême;Erster Ritter;;Caballero supremo;;;;;;;;;x
imperial_title_despot;Despot;Despote;Despot;;Déspota;;;;;;;;;x
imperial_title_sebastokrator;Sebastokrator;Sébastokrator;Sebastokrator;;Sebastocrátor;;;;;;;;;x
imperial_title_caesar;Caesar;César;Cäsar;;César;;;;;;;;;x
imperial_title_kouropalates;Kouropalates;Curopalate;Kouropalates;;Curopalates;;;;;;;;;x
imperial_title_anthypatos;Anthypatos;Anthypatos;Anthypatos;;Anthypatos;;;;;;;;;x
#sunset_invasion.csv;;;;;;;;;;;;;;x
imperial_emperor_nahuatl;Huetlatoani;Huetlatoani;Huetlatoani;;Huetlatoani;;;;;;;;;x
imperial_emperor_female_nahuatl;Huetlatoani;Huetlatoani;Huetlatoani;;Huetlatoani;;;;;;;;;x
imperial_king_nahuatl;Tlatoani;Tlatoani;Tlatoani;;Tlatoani;;;;;;;;;x
imperial_king_female_nahuatl;Tlatoani;Tlatoani;Tlatoani;;Tlatoani;;;;;;;;;x
imperial_duke_nahuatl;Huecalpixqui;Huecalpixqui;Huecalpixqui;;Huecalpixqui;;;;;;;;;x
imperial_duke_female_nahuatl;Huecalpixqui;Huecalpixqui;Huecalpixqui;;Huecalpixqui;;;;;;;;;x
imperial_count_nahuatl;Calpixqui;Calpixqui;Calpixqui;;Calpixqui;;;;;;;;;x
imperial_count_female_nahuatl;Calpixqui;Calpixqui;Calpixqui;;Calpixqui;;;;;;;;;x
imperial_baron_nahuatl;Teuctli;Teuhtli;Teuctli;;Teuctli;;;;;;;;;x
imperial_baron_female_nahuatl;Teuctli;Teuhtli;Teuctli;;Teuctli;;;;;;;;;x
imperial_job_chancellor_aztec;Cihuacoatl;Cihuacoatl;Cihuacoatl;;Cihuacoatl;;;;;;;;;x
imperial_job_marshal_aztec;Tlacateccatl;Tlacateccatl;Tlacateccatl;;Tlacateccatl;;;;;;;;;x
imperial_job_treasurer_aztec;Petlacalcatl;Petlacalcatl;Petlacalcatl;;Petlacalcatl;;;;;;;;;x
imperial_job_spymaster_aztec;Tillancalqui;Tillancalqui;Tillancalqui;;Tillancalqui;;;;;;;;;x
imperial_job_spiritual_aztec;Sahagun;Sahagún;Sahagun;;Sahagun;;;;;;;;;x
#sniggles_bookmarks.csv;;;;;;;;;;;;;;x
#WikipediaLinks.csv;;;;;;;;;;;;;;x
#SwordOfIslam.csv;;;;;;;;;;;;;;x
#RulerDesigner.csv;;;;;;;;;;;;;;x
#LegacyOfRome.csv;;;;;;;;;;;;;;x
imperial_title_imperial_eunuch;Parakoimomenos;Parakimomène;Parakoimomenos;;Parakoimomenos;;;;;;;;;x
imperial_title_court_eunuch;Court Eunuch;Eunuque de la cour;Hof-Eunuch;;Eunuco de la corte;;;;;;;;;x
#India.csv;;;;;;;;;;;;;;x
#CombatUpdate.csv;;;;;;;;;;;;;;x
