#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
dynlevy27_0_desc;In a decentralized feudal system, rulers of large realms are less efficient at raising liege levies than rulers of smaller realms. Demesne levies are unaffected.\n\nSmaller realms pack a harder punch per capita, all else being equal. For larger realms to compete per capita, they inevitably must centralize.;;;;En un sistema feudal descentralizado, los gobernantes de grandes reinos son menos eficientes recaudando impuestos feudales que los gobernantes de reinos más pequeños. Los impuestos de la heredad no se ven afectados.\n\nLos reinos más pequeños tienen un impacto más duro per cápita, en igualdad de condiciones. Para que los reinos más grandes compitan per cápita, inevitablemente deben centralizarse.;;;;;;;;;x
dynlevy28;Levy Efficiency;;;;Eficiencia de Levas;;;;;;;;;x
dynlevy28_desc;As your realm grows, your liege levy will grow with it. But by how much?;;;;Conforme crece tu feudo, tus levas señoriales crecen con el. ¿Pero cuanto?;;;;;;;;;x
dynlevy28_0;63.8% Realm Levy-Raising Efficiency;;;;Eficiencia de levas del reino del 63.8%;;;;;;;;;x
dynlevy28_0_option;63.8%;;;;;;;;;;;;;x
dynlevy28_0_desc;In a decentralized feudal system, rulers of large realms are less efficient at raising liege levies than rulers of smaller realms. Demesne levies are unaffected.\n\nSmaller realms pack a harder punch per capita, all else being equal. For larger realms to compete per capita, they inevitably must centralize.;;;;En un sistema feudal descentralizado, los gobernantes de grandes reinos son menos eficientes recaudando impuestos feudales que los gobernantes de reinos más pequeños. Los impuestos de la heredad no se ven afectados.\n\nLos reinos más pequeños tienen un impacto más duro per cápita, en igualdad de condiciones. Para que los reinos más grandes compitan per cápita, inevitablemente deben centralizarse.;;;;;;;;;x
dynlevy29;Levy Efficiency;;;;Eficiencia de Levas;;;;;;;;;x
dynlevy29_desc;As your realm grows, your liege levy will grow with it. But by how much?;;;;Conforme crece tu feudo, tus levas señoriales crecen con el. ¿Pero cuanto?;;;;;;;;;x
dynlevy29_0;63.2% Realm Levy-Raising Efficiency;;;;Eficiencia de levas del reino del 63.2%;;;;;;;;;x
dynlevy29_0_option;63.2%;;;;;;;;;;;;;x
dynlevy29_0_desc;In a decentralized feudal system, rulers of large realms are less efficient at raising liege levies than rulers of smaller realms. Demesne levies are unaffected.\n\nSmaller realms pack a harder punch per capita, all else being equal. For larger realms to compete per capita, they inevitably must centralize.;;;;En un sistema feudal descentralizado, los gobernantes de grandes reinos son menos eficientes recaudando impuestos feudales que los gobernantes de reinos más pequeños. Los impuestos de la heredad no se ven afectados.\n\nLos reinos más pequeños tienen un impacto más duro per cápita, en igualdad de condiciones. Para que los reinos más grandes compitan per cápita, inevitablemente deben centralizarse.;;;;;;;;;x
dynlevy30;Levy Efficiency;;;;Eficiencia de Levas;;;;;;;;;x
dynlevy30_desc;As your realm grows, your liege levy will grow with it. But by how much?;;;;Conforme crece tu feudo, tus levas señoriales crecen con el. ¿Pero cuanto?;;;;;;;;;x
dynlevy30_0;62.6% Realm Levy-Raising Efficiency;;;;Eficiencia de levas del reino del 62.6%;;;;;;;;;x
dynlevy30_0_option;62.6%;;;;;;;;;;;;;x
dynlevy30_0_desc;In a decentralized feudal system, rulers of large realms are less efficient at raising liege levies than rulers of smaller realms. Demesne levies are unaffected.\n\nSmaller realms pack a harder punch per capita, all else being equal. For larger realms to compete per capita, they inevitably must centralize.;;;;En un sistema feudal descentralizado, los gobernantes de grandes reinos son menos eficientes recaudando impuestos feudales que los gobernantes de reinos más pequeños. Los impuestos de la heredad no se ven afectados.\n\nLos reinos más pequeños tienen un impacto más duro per cápita, en igualdad de condiciones. Para que los reinos más grandes compitan per cápita, inevitablemente deben centralizarse.;;;;;;;;;x
dynlevy31;Levy Efficiency;;;;Eficiencia de Levas;;;;;;;;;x
dynlevy31_desc;As your realm grows, your liege levy will grow with it. But by how much?;;;;Conforme crece tu feudo, tus levas señoriales crecen con el. ¿Pero cuanto?;;;;;;;;;x
dynlevy31_0;62% Realm Levy-Raising Efficiency;;;;Eficiencia de levas del reino del 62%;;;;;;;;;x
dynlevy31_0_option;62%;;;;;;;;;;;;;x
dynlevy31_0_desc;In a decentralized feudal system, rulers of large realms are less efficient at raising liege levies than rulers of smaller realms. Demesne levies are unaffected.\n\nSmaller realms pack a harder punch per capita, all else being equal. For larger realms to compete per capita, they inevitably must centralize.;;;;En un sistema feudal descentralizado, los gobernantes de grandes reinos son menos eficientes recaudando impuestos feudales que los gobernantes de reinos más pequeños. Los impuestos de la heredad no se ven afectados.\n\nLos reinos más pequeños tienen un impacto más duro per cápita, en igualdad de condiciones. Para que los reinos más grandes compitan per cápita, inevitablemente deben centralizarse.;;;;;;;;;x
dynlevy32;Levy Efficiency;;;;Eficiencia de Levas;;;;;;;;;x
dynlevy32_desc;As your realm grows, your liege levy will grow with it. But by how much?;;;;Conforme crece tu feudo, tus levas señoriales crecen con el. ¿Pero cuanto?;;;;;;;;;x
dynlevy32_0;61.5% Realm Levy-Raising Efficiency;;;;Eficiencia de levas del reino del 61.5%;;;;;;;;;x
dynlevy32_0_option;61.5%;;;;;;;;;;;;;x
dynlevy32_0_desc;In a decentralized feudal system, rulers of large realms are less efficient at raising liege levies than rulers of smaller realms. Demesne levies are unaffected.\n\nSmaller realms pack a harder punch per capita, all else being equal. For larger realms to compete per capita, they inevitably must centralize.;;;;En un sistema feudal descentralizado, los gobernantes de grandes reinos son menos eficientes recaudando impuestos feudales que los gobernantes de reinos más pequeños. Los impuestos de la heredad no se ven afectados.\n\nLos reinos más pequeños tienen un impacto más duro per cápita, en igualdad de condiciones. Para que los reinos más grandes compitan per cápita, inevitablemente deben centralizarse.;;;;;;;;;x
dynlevy33;Levy Efficiency;;;;Eficiencia de Levas;;;;;;;;;x
dynlevy33_desc;As your realm grows, your liege levy will grow with it. But by how much?;;;;Conforme crece tu feudo, tus levas señoriales crecen con el. ¿Pero cuanto?;;;;;;;;;x
dynlevy33_0;60.9% Realm Levy-Raising Efficiency;;;;Eficiencia de levas del reino del 60.9%;;;;;;;;;x
dynlevy33_0_option;60.9%;;;;;;;;;;;;;x
dynlevy33_0_desc;In a decentralized feudal system, rulers of large realms are less efficient at raising liege levies than rulers of smaller realms. Demesne levies are unaffected.\n\nSmaller realms pack a harder punch per capita, all else being equal. For larger realms to compete per capita, they inevitably must centralize.;;;;En un sistema feudal descentralizado, los gobernantes de grandes reinos son menos eficientes recaudando impuestos feudales que los gobernantes de reinos más pequeños. Los impuestos de la heredad no se ven afectados.\n\nLos reinos más pequeños tienen un impacto más duro per cápita, en igualdad de condiciones. Para que los reinos más grandes compitan per cápita, inevitablemente deben centralizarse.;;;;;;;;;x
dynlevy34;Levy Efficiency;;;;Eficiencia de Levas;;;;;;;;;x
dynlevy34_desc;As your realm grows, your liege levy will grow with it. But by how much?;;;;Conforme crece tu feudo, tus levas señoriales crecen con el. ¿Pero cuanto?;;;;;;;;;x
dynlevy34_0;60.4% Realm Levy-Raising Efficiency;;;;Eficiencia de levas del reino del 60.4%;;;;;;;;;x
dynlevy34_0_option;60.4%;;;;;;;;;;;;;x
dynlevy34_0_desc;In a decentralized feudal system, rulers of large realms are less efficient at raising liege levies than rulers of smaller realms. Demesne levies are unaffected.\n\nSmaller realms pack a harder punch per capita, all else being equal. For larger realms to compete per capita, they inevitably must centralize.;;;;En un sistema feudal descentralizado, los gobernantes de grandes reinos son menos eficientes recaudando impuestos feudales que los gobernantes de reinos más pequeños. Los impuestos de la heredad no se ven afectados.\n\nLos reinos más pequeños tienen un impacto más duro per cápita, en igualdad de condiciones. Para que los reinos más grandes compitan per cápita, inevitablemente deben centralizarse.;;;;;;;;;x
dynlevy35;Levy Efficiency;;;;Eficiencia de Levas;;;;;;;;;x
dynlevy35_desc;As your realm grows, your liege levy will grow with it. But by how much?;;;;Conforme crece tu feudo, tus levas señoriales crecen con el. ¿Pero cuanto?;;;;;;;;;x
dynlevy35_0;59.9% Realm Levy-Raising Efficiency;;;;Eficiencia de levas del reino del 59.9%;;;;;;;;;x
dynlevy35_0_option;59.9%;;;;;;;;;;;;;x
dynlevy35_0_desc;In a decentralized feudal system, rulers of large realms are less efficient at raising liege levies than rulers of smaller realms. Demesne levies are unaffected.\n\nSmaller realms pack a harder punch per capita, all else being equal. For larger realms to compete per capita, they inevitably must centralize.;;;;En un sistema feudal descentralizado, los gobernantes de grandes reinos son menos eficientes recaudando impuestos feudales que los gobernantes de reinos más pequeños. Los impuestos de la heredad no se ven afectados.\n\nLos reinos más pequeños tienen un impacto más duro per cápita, en igualdad de condiciones. Para que los reinos más grandes compitan per cápita, inevitablemente deben centralizarse.;;;;;;;;;x
dynlevy36;Levy Efficiency;;;;Eficiencia de Levas;;;;;;;;;x
dynlevy36_desc;As your realm grows, your liege levy will grow with it. But by how much?;;;;Conforme crece tu feudo, tus levas señoriales crecen con el. ¿Pero cuanto?;;;;;;;;;x
dynlevy36_0;59.4% Realm Levy-Raising Efficiency;;;;Eficiencia de levas del reino del 59.4%;;;;;;;;;x
dynlevy36_0_option;59.4%;;;;;;;;;;;;;x
dynlevy36_0_desc;In a decentralized feudal system, rulers of large realms are less efficient at raising liege levies than rulers of smaller realms. Demesne levies are unaffected.\n\nSmaller realms pack a harder punch per capita, all else being equal. For larger realms to compete per capita, they inevitably must centralize.;;;;En un sistema feudal descentralizado, los gobernantes de grandes reinos son menos eficientes recaudando impuestos feudales que los gobernantes de reinos más pequeños. Los impuestos de la heredad no se ven afectados.\n\nLos reinos más pequeños tienen un impacto más duro per cápita, en igualdad de condiciones. Para que los reinos más grandes compitan per cápita, inevitablemente deben centralizarse.;;;;;;;;;x
dynlevy37;Levy Efficiency;;;;Eficiencia de Levas;;;;;;;;;x
dynlevy37_desc;As your realm grows, your liege levy will grow with it. But by how much?;;;;Conforme crece tu feudo, tus levas señoriales crecen con el. ¿Pero cuanto?;;;;;;;;;x
dynlevy37_0;58.9% Realm Levy-Raising Efficiency;;;;Eficiencia de levas del reino del 58.9%;;;;;;;;;x
dynlevy37_0_option;58.9%;;;;;;;;;;;;;x
dynlevy37_0_desc;In a decentralized feudal system, rulers of large realms are less efficient at raising liege levies than rulers of smaller realms. Demesne levies are unaffected.\n\nSmaller realms pack a harder punch per capita, all else being equal. For larger realms to compete per capita, they inevitably must centralize.;;;;En un sistema feudal descentralizado, los gobernantes de grandes reinos son menos eficientes recaudando impuestos feudales que los gobernantes de reinos más pequeños. Los impuestos de la heredad no se ven afectados.\n\nLos reinos más pequeños tienen un impacto más duro per cápita, en igualdad de condiciones. Para que los reinos más grandes compitan per cápita, inevitablemente deben centralizarse.;;;;;;;;;x
dynlevy38;Levy Efficiency;;;;Eficiencia de Levas;;;;;;;;;x
dynlevy38_desc;As your realm grows, your liege levy will grow with it. But by how much?;;;;Conforme crece tu feudo, tus levas señoriales crecen con el. ¿Pero cuanto?;;;;;;;;;x
dynlevy38_0;58.5% Realm Levy-Raising Efficiency;;;;Eficiencia de levas del reino del 58.5%;;;;;;;;;x
dynlevy38_0_option;58.5%;;;;;;;;;;;;;x
dynlevy38_0_desc;In a decentralized feudal system, rulers of large realms are less efficient at raising liege levies than rulers of smaller realms. Demesne levies are unaffected.\n\nSmaller realms pack a harder punch per capita, all else being equal. For larger realms to compete per capita, they inevitably must centralize.;;;;En un sistema feudal descentralizado, los gobernantes de grandes reinos son menos eficientes recaudando impuestos feudales que los gobernantes de reinos más pequeños. Los impuestos de la heredad no se ven afectados.\n\nLos reinos más pequeños tienen un impacto más duro per cápita, en igualdad de condiciones. Para que los reinos más grandes compitan per cápita, inevitablemente deben centralizarse.;;;;;;;;;x
dynlevy39;Levy Efficiency;;;;Eficiencia de Levas;;;;;;;;;x
dynlevy39_desc;As your realm grows, your liege levy will grow with it. But by how much?;;;;Conforme crece tu feudo, tus levas señoriales crecen con el. ¿Pero cuanto?;;;;;;;;;x
dynlevy39_0;58% Realm Levy-Raising Efficiency;;;;Eficiencia de levas del reino del 58%;;;;;;;;;x
dynlevy39_0_option;58%;;;;;;;;;;;;;x
dynlevy39_0_desc;In a decentralized feudal system, rulers of large realms are less efficient at raising liege levies than rulers of smaller realms. Demesne levies are unaffected.\n\nSmaller realms pack a harder punch per capita, all else being equal. For larger realms to compete per capita, they inevitably must centralize.;;;;En un sistema feudal descentralizado, los gobernantes de grandes reinos son menos eficientes recaudando impuestos feudales que los gobernantes de reinos más pequeños. Los impuestos de la heredad no se ven afectados.\n\nLos reinos más pequeños tienen un impacto más duro per cápita, en igualdad de condiciones. Para que los reinos más grandes compitan per cápita, inevitablemente deben centralizarse.;;;;;;;;;x
dynlevy40;Levy Efficiency;;;;Eficiencia de Levas;;;;;;;;;x
dynlevy40_desc;As your realm grows, your liege levy will grow with it. But by how much?;;;;Conforme crece tu feudo, tus levas señoriales crecen con el. ¿Pero cuanto?;;;;;;;;;x
dynlevy40_0;57.6% Realm Levy-Raising Efficiency;;;;Eficiencia de levas del reino del 57.6%;;;;;;;;;x
dynlevy40_0_option;57.6%;;;;;;;;;;;;;x
dynlevy40_0_desc;In a decentralized feudal system, rulers of large realms are less efficient at raising liege levies than rulers of smaller realms. Demesne levies are unaffected.\n\nSmaller realms pack a harder punch per capita, all else being equal. For larger realms to compete per capita, they inevitably must centralize.;;;;En un sistema feudal descentralizado, los gobernantes de grandes reinos son menos eficientes recaudando impuestos feudales que los gobernantes de reinos más pequeños. Los impuestos de la heredad no se ven afectados.\n\nLos reinos más pequeños tienen un impacto más duro per cápita, en igualdad de condiciones. Para que los reinos más grandes compitan per cápita, inevitablemente deben centralizarse.;;;;;;;;;x
dynlevy41;Levy Efficiency;;;;Eficiencia de Levas;;;;;;;;;x
dynlevy41_desc;As your realm grows, your liege levy will grow with it. But by how much?;;;;Conforme crece tu feudo, tus levas señoriales crecen con el. ¿Pero cuanto?;;;;;;;;;x
dynlevy41_0;57.2% Realm Levy-Raising Efficiency;;;;Eficiencia de levas del reino del 57.2%;;;;;;;;;x
dynlevy41_0_option;57.2%;;;;;;;;;;;;;x
dynlevy41_0_desc;In a decentralized feudal system, rulers of large realms are less efficient at raising liege levies than rulers of smaller realms. Demesne levies are unaffected.\n\nSmaller realms pack a harder punch per capita, all else being equal. For larger realms to compete per capita, they inevitably must centralize.;;;;En un sistema feudal descentralizado, los gobernantes de grandes reinos son menos eficientes recaudando impuestos feudales que los gobernantes de reinos más pequeños. Los impuestos de la heredad no se ven afectados.\n\nLos reinos más pequeños tienen un impacto más duro per cápita, en igualdad de condiciones. Para que los reinos más grandes compitan per cápita, inevitablemente deben centralizarse.;;;;;;;;;x
dynlevy42;Levy Efficiency;;;;Eficiencia de Levas;;;;;;;;;x
dynlevy42_desc;As your realm grows, your liege levy will grow with it. But by how much?;;;;Conforme crece tu feudo, tus levas señoriales crecen con el. ¿Pero cuanto?;;;;;;;;;x
dynlevy42_0;56.7% Realm Levy-Raising Efficiency;;;;Eficiencia de levas del reino del 56.7%;;;;;;;;;x
dynlevy42_0_option;56.7%;;;;;;;;;;;;;x
dynlevy42_0_desc;In a decentralized feudal system, rulers of large realms are less efficient at raising liege levies than rulers of smaller realms. Demesne levies are unaffected.\n\nSmaller realms pack a harder punch per capita, all else being equal. For larger realms to compete per capita, they inevitably must centralize.;;;;En un sistema feudal descentralizado, los gobernantes de grandes reinos son menos eficientes recaudando impuestos feudales que los gobernantes de reinos más pequeños. Los impuestos de la heredad no se ven afectados.\n\nLos reinos más pequeños tienen un impacto más duro per cápita, en igualdad de condiciones. Para que los reinos más grandes compitan per cápita, inevitablemente deben centralizarse.;;;;;;;;;x
dynlevy43;Levy Efficiency;;;;Eficiencia de Levas;;;;;;;;;x
dynlevy43_desc;As your realm grows, your liege levy will grow with it. But by how much?;;;;Conforme crece tu feudo, tus levas señoriales crecen con el. ¿Pero cuanto?;;;;;;;;;x
dynlevy43_0;56.3% Realm Levy-Raising Efficiency;;;;Eficiencia de levas del reino del 56.3%;;;;;;;;;x
dynlevy43_0_option;56.3%;;;;;;;;;;;;;x
dynlevy43_0_desc;In a decentralized feudal system, rulers of large realms are less efficient at raising liege levies than rulers of smaller realms. Demesne levies are unaffected.\n\nSmaller realms pack a harder punch per capita, all else being equal. For larger realms to compete per capita, they inevitably must centralize.;;;;En un sistema feudal descentralizado, los gobernantes de grandes reinos son menos eficientes recaudando impuestos feudales que los gobernantes de reinos más pequeños. Los impuestos de la heredad no se ven afectados.\n\nLos reinos más pequeños tienen un impacto más duro per cápita, en igualdad de condiciones. Para que los reinos más grandes compitan per cápita, inevitablemente deben centralizarse.;;;;;;;;;x
dynlevy44;Levy Efficiency;;;;Eficiencia de Levas;;;;;;;;;x
dynlevy44_desc;As your realm grows, your liege levy will grow with it. But by how much?;;;;Conforme crece tu feudo, tus levas señoriales crecen con el. ¿Pero cuanto?;;;;;;;;;x
dynlevy44_0;56% Realm Levy-Raising Efficiency;;;;Eficiencia de levas del reino del 56%;;;;;;;;;x
dynlevy44_0_option;56%;;;;;;;;;;;;;x
dynlevy44_0_desc;In a decentralized feudal system, rulers of large realms are less efficient at raising liege levies than rulers of smaller realms. Demesne levies are unaffected.\n\nSmaller realms pack a harder punch per capita, all else being equal. For larger realms to compete per capita, they inevitably must centralize.;;;;En un sistema feudal descentralizado, los gobernantes de grandes reinos son menos eficientes recaudando impuestos feudales que los gobernantes de reinos más pequeños. Los impuestos de la heredad no se ven afectados.\n\nLos reinos más pequeños tienen un impacto más duro per cápita, en igualdad de condiciones. Para que los reinos más grandes compitan per cápita, inevitablemente deben centralizarse.;;;;;;;;;x
dynlevy45;Levy Efficiency;;;;Eficiencia de Levas;;;;;;;;;x
dynlevy45_desc;As your realm grows, your liege levy will grow with it. But by how much?;;;;Conforme crece tu feudo, tus levas señoriales crecen con el. ¿Pero cuanto?;;;;;;;;;x
dynlevy45_0;55.6% Realm Levy-Raising Efficiency;;;;Eficiencia de levas del reino del 55.6%;;;;;;;;;x
dynlevy45_0_option;55.6%;;;;;;;;;;;;;x
dynlevy45_0_desc;In a decentralized feudal system, rulers of large realms are less efficient at raising liege levies than rulers of smaller realms. Demesne levies are unaffected.\n\nSmaller realms pack a harder punch per capita, all else being equal. For larger realms to compete per capita, they inevitably must centralize.;;;;En un sistema feudal descentralizado, los gobernantes de grandes reinos son menos eficientes recaudando impuestos feudales que los gobernantes de reinos más pequeños. Los impuestos de la heredad no se ven afectados.\n\nLos reinos más pequeños tienen un impacto más duro per cápita, en igualdad de condiciones. Para que los reinos más grandes compitan per cápita, inevitablemente deben centralizarse.;;;;;;;;;x
dynlevy46;Levy Efficiency;;;;Eficiencia de Levas;;;;;;;;;x
dynlevy46_desc;As your realm grows, your liege levy will grow with it. But by how much?;;;;Conforme crece tu feudo, tus levas señoriales crecen con el. ¿Pero cuanto?;;;;;;;;;x
dynlevy46_0;55.2% Realm Levy-Raising Efficiency;;;;Eficiencia de levas del reino del 55.2%;;;;;;;;;x
dynlevy46_0_option;55.2%;;;;;;;;;;;;;x
dynlevy46_0_desc;In a decentralized feudal system, rulers of large realms are less efficient at raising liege levies than rulers of smaller realms. Demesne levies are unaffected.\n\nSmaller realms pack a harder punch per capita, all else being equal. For larger realms to compete per capita, they inevitably must centralize.;;;;En un sistema feudal descentralizado, los gobernantes de grandes reinos son menos eficientes recaudando impuestos feudales que los gobernantes de reinos más pequeños. Los impuestos de la heredad no se ven afectados.\n\nLos reinos más pequeños tienen un impacto más duro per cápita, en igualdad de condiciones. Para que los reinos más grandes compitan per cápita, inevitablemente deben centralizarse.;;;;;;;;;x
dynlevy47;Levy Efficiency;;;;Eficiencia de Levas;;;;;;;;;x
dynlevy47_desc;As your realm grows, your liege levy will grow with it. But by how much?;;;;Conforme crece tu feudo, tus levas señoriales crecen con el. ¿Pero cuanto?;;;;;;;;;x
dynlevy47_0;54.8% Realm Levy-Raising Efficiency;;;;Eficiencia de levas del reino del 54.8%;;;;;;;;;x
dynlevy47_0_option;54.8%;;;;;;;;;;;;;x
dynlevy47_0_desc;In a decentralized feudal system, rulers of large realms are less efficient at raising liege levies than rulers of smaller realms. Demesne levies are unaffected.\n\nSmaller realms pack a harder punch per capita, all else being equal. For larger realms to compete per capita, they inevitably must centralize.;;;;En un sistema feudal descentralizado, los gobernantes de grandes reinos son menos eficientes recaudando impuestos feudales que los gobernantes de reinos más pequeños. Los impuestos de la heredad no se ven afectados.\n\nLos reinos más pequeños tienen un impacto más duro per cápita, en igualdad de condiciones. Para que los reinos más grandes compitan per cápita, inevitablemente deben centralizarse.;;;;;;;;;x
dynlevy48;Levy Efficiency;;;;Eficiencia de Levas;;;;;;;;;x
dynlevy48_desc;As your realm grows, your liege levy will grow with it. But by how much?;;;;Conforme crece tu feudo, tus levas señoriales crecen con el. ¿Pero cuanto?;;;;;;;;;x
dynlevy48_0;54.5% Realm Levy-Raising Efficiency;;;;Eficiencia de levas del reino del 54.5%;;;;;;;;;x
dynlevy48_0_option;54.5%;;;;;;;;;;;;;x
dynlevy48_0_desc;In a decentralized feudal system, rulers of large realms are less efficient at raising liege levies than rulers of smaller realms. Demesne levies are unaffected.\n\nSmaller realms pack a harder punch per capita, all else being equal. For larger realms to compete per capita, they inevitably must centralize.;;;;En un sistema feudal descentralizado, los gobernantes de grandes reinos son menos eficientes recaudando impuestos feudales que los gobernantes de reinos más pequeños. Los impuestos de la heredad no se ven afectados.\n\nLos reinos más pequeños tienen un impacto más duro per cápita, en igualdad de condiciones. Para que los reinos más grandes compitan per cápita, inevitablemente deben centralizarse.;;;;;;;;;x
dynlevy49;Levy Efficiency;;;;Eficiencia de Levas;;;;;;;;;x
dynlevy49_desc;As your realm grows, your liege levy will grow with it. But by how much?;;;;Conforme crece tu feudo, tus levas señoriales crecen con el. ¿Pero cuanto?;;;;;;;;;x
dynlevy49_0;54.1% Realm Levy-Raising Efficiency;;;;Eficiencia de levas del reino del 54.1%;;;;;;;;;x
dynlevy49_0_option;54.1%;;;;;;;;;;;;;x
dynlevy49_0_desc;In a decentralized feudal system, rulers of large realms are less efficient at raising liege levies than rulers of smaller realms. Demesne levies are unaffected.\n\nSmaller realms pack a harder punch per capita, all else being equal. For larger realms to compete per capita, they inevitably must centralize.;;;;En un sistema feudal descentralizado, los gobernantes de grandes reinos son menos eficientes recaudando impuestos feudales que los gobernantes de reinos más pequeños. Los impuestos de la heredad no se ven afectados.\n\nLos reinos más pequeños tienen un impacto más duro per cápita, en igualdad de condiciones. Para que los reinos más grandes compitan per cápita, inevitablemente deben centralizarse.;;;;;;;;;x
dynlevy50;Levy Efficiency;;;;Eficiencia de Levas;;;;;;;;;x
dynlevy50_desc;As your realm grows, your liege levy will grow with it. But by how much?;;;;Conforme crece tu feudo, tus levas señoriales crecen con el. ¿Pero cuanto?;;;;;;;;;x
dynlevy50_0;53.8% Realm Levy-Raising Efficiency;;;;Eficiencia de levas del reino del 53.8%;;;;;;;;;x
dynlevy50_0_option;53.8%;;;;;;;;;;;;;x
dynlevy50_0_desc;In a decentralized feudal system, rulers of large realms are less efficient at raising liege levies than rulers of smaller realms. Demesne levies are unaffected.\n\nSmaller realms pack a harder punch per capita, all else being equal. For larger realms to compete per capita, they inevitably must centralize.;;;;En un sistema feudal descentralizado, los gobernantes de grandes reinos son menos eficientes recaudando impuestos feudales que los gobernantes de reinos más pequeños. Los impuestos de la heredad no se ven afectados.\n\nLos reinos más pequeños tienen un impacto más duro per cápita, en igualdad de condiciones. Para que los reinos más grandes compitan per cápita, inevitablemente deben centralizarse.;;;;;;;;;x
dynlevy51;Levy Efficiency;;;;Eficiencia de Levas;;;;;;;;;x
dynlevy51_desc;As your realm grows, your liege levy will grow with it. But by how much?;;;;Conforme crece tu feudo, tus levas señoriales crecen con el. ¿Pero cuanto?;;;;;;;;;x
dynlevy51_0;53.5% Realm Levy-Raising Efficiency;;;;Eficiencia de levas del reino del 53.5%;;;;;;;;;x
dynlevy51_0_option;53.5%;;;;;;;;;;;;;x
dynlevy51_0_desc;In a decentralized feudal system, rulers of large realms are less efficient at raising liege levies than rulers of smaller realms. Demesne levies are unaffected.\n\nSmaller realms pack a harder punch per capita, all else being equal. For larger realms to compete per capita, they inevitably must centralize.;;;;En un sistema feudal descentralizado, los gobernantes de grandes reinos son menos eficientes recaudando impuestos feudales que los gobernantes de reinos más pequeños. Los impuestos de la heredad no se ven afectados.\n\nLos reinos más pequeños tienen un impacto más duro per cápita, en igualdad de condiciones. Para que los reinos más grandes compitan per cápita, inevitablemente deben centralizarse.;;;;;;;;;x
dynlevy52;Levy Efficiency;;;;Eficiencia de Levas;;;;;;;;;x
dynlevy52_desc;As your realm grows, your liege levy will grow with it. But by how much?;;;;Conforme crece tu feudo, tus levas señoriales crecen con el. ¿Pero cuanto?;;;;;;;;;x
dynlevy52_0;53.1% Realm Levy-Raising Efficiency;;;;Eficiencia de levas del reino del 53.1%;;;;;;;;;x
dynlevy52_0_option;53.1%;;;;;;;;;;;;;x
dynlevy52_0_desc;In a decentralized feudal system, rulers of large realms are less efficient at raising liege levies than rulers of smaller realms. Demesne levies are unaffected.\n\nSmaller realms pack a harder punch per capita, all else being equal. For larger realms to compete per capita, they inevitably must centralize.;;;;En un sistema feudal descentralizado, los gobernantes de grandes reinos son menos eficientes recaudando impuestos feudales que los gobernantes de reinos más pequeños. Los impuestos de la heredad no se ven afectados.\n\nLos reinos más pequeños tienen un impacto más duro per cápita, en igualdad de condiciones. Para que los reinos más grandes compitan per cápita, inevitablemente deben centralizarse.;;;;;;;;;x
dynlevy53;Levy Efficiency;;;;Eficiencia de Levas;;;;;;;;;x
dynlevy53_desc;As your realm grows, your liege levy will grow with it. But by how much?;;;;Conforme crece tu feudo, tus levas señoriales crecen con el. ¿Pero cuanto?;;;;;;;;;x
dynlevy53_0;52.8% Realm Levy-Raising Efficiency;;;;Eficiencia de levas del reino del 52.8%;;;;;;;;;x
dynlevy53_0_option;52.8%;;;;;;;;;;;;;x
dynlevy53_0_desc;In a decentralized feudal system, rulers of large realms are less efficient at raising liege levies than rulers of smaller realms. Demesne levies are unaffected.\n\nSmaller realms pack a harder punch per capita, all else being equal. For larger realms to compete per capita, they inevitably must centralize.;;;;En un sistema feudal descentralizado, los gobernantes de grandes reinos son menos eficientes recaudando impuestos feudales que los gobernantes de reinos más pequeños. Los impuestos de la heredad no se ven afectados.\n\nLos reinos más pequeños tienen un impacto más duro per cápita, en igualdad de condiciones. Para que los reinos más grandes compitan per cápita, inevitablemente deben centralizarse.;;;;;;;;;x
dynlevy54;Levy Efficiency;;;;Eficiencia de Levas;;;;;;;;;x
dynlevy54_desc;As your realm grows, your liege levy will grow with it. But by how much?;;;;Conforme crece tu feudo, tus levas señoriales crecen con el. ¿Pero cuanto?;;;;;;;;;x
dynlevy54_0;52.5% Realm Levy-Raising Efficiency;;;;Eficiencia de levas del reino del 52.5%;;;;;;;;;x
dynlevy54_0_option;52.5%;;;;;;;;;;;;;x
dynlevy54_0_desc;In a decentralized feudal system, rulers of large realms are less efficient at raising liege levies than rulers of smaller realms. Demesne levies are unaffected.\n\nSmaller realms pack a harder punch per capita, all else being equal. For larger realms to compete per capita, they inevitably must centralize.;;;;En un sistema feudal descentralizado, los gobernantes de grandes reinos son menos eficientes recaudando impuestos feudales que los gobernantes de reinos más pequeños. Los impuestos de la heredad no se ven afectados.\n\nLos reinos más pequeños tienen un impacto más duro per cápita, en igualdad de condiciones. Para que los reinos más grandes compitan per cápita, inevitablemente deben centralizarse.;;;;;;;;;x
dynlevy55;Levy Efficiency;;;;Eficiencia de Levas;;;;;;;;;x
dynlevy55_desc;As your realm grows, your liege levy will grow with it. But by how much?;;;;Conforme crece tu feudo, tus levas señoriales crecen con el. ¿Pero cuanto?;;;;;;;;;x
dynlevy55_0;52.2% Realm Levy-Raising Efficiency;;;;Eficiencia de levas del reino del 52.2%;;;;;;;;;x
dynlevy55_0_option;52.2%;;;;;;;;;;;;;x
